service_id,vehicle_id,engine_serial_no,service_date,service_type,service_category,fault_code,diagnosis,technician,workshop,parts_replaced,labour_cost,parts_cost,total_cost,downtime_hours,next_service_due,warranty_claim,service_status
S03687,V0087,ESN850804,2025-05-26,Oil Change,Preventive,P0012,Battery degradation,TECH869,AutoMind Central,Air Filter,2653,18873,21526,4.7,2025-11-22,No,Pending
S03688,V0313,ESN156853,2025-06-22,Cooling System,Corrective,P0012,Low oil pressure,TECH979,AutoMind Central,Brake Pads,5637,8018,13655,8.4,2025-12-19,Yes,Completed
S03689,V0204,ESN697996,2025-10-21,Brake Service,Preventive,P0012,Engine overheating,TECH817,FleetCare Kochi,Battery,2239,17262,19501,6.4,2026-04-19,Yes,Pending
S03690,V0060,ESN206076,2025-12-28,Brake Service,Preventive,P0171,Brake wear,TECH237,AutoMind Central,Spark Plug,2669,17553,20222,5.7,2026-06-26,No,Pending
S03691,V0029,ESN722780,2025-08-30,Cooling System,Emergency,P0000,Routine inspection,TECH606,Kerala Truck Service,Air Filter,2092,18746,20838,5.2,2026-02-26,No,Completed
S03692,V0207,ESN100531,2025-11-26,Oil Change,Emergency,P0000,Battery degradation,TECH845,AutoMind Central,Coolant Hose,3754,9508,13262,6.1,2026-05-25,No,Completed
S03693,V0261,ESN177557,2025-12-31,Oil Change,Emergency,P0000,Brake wear,TECH940,Kerala Truck Service,Air Filter,1709,13291,15000,3.2,2026-06-29,No,Completed
S03694,V0306,ESN808067,2025-09-04,Brake Service,Preventive,P0420,Brake wear,TECH357,FleetCare Kochi,Brake Pads,969,2079,3048,5.4,2026-03-03,No,Completed
S03695,V0035,ESN412184,2025-04-12,Routine Service,Emergency,P0012,Low oil pressure,TECH727,Kerala Truck Service,Spark Plug,5415,15393,20808,10.4,2025-10-09,Yes,Pending
S03696,V0239,ESN124282,2025-05-14,Battery Replacement,Corrective,P0000,Battery degradation,TECH778,AutoMind Central,Coolant Hose,5740,17415,23155,9.3,2025-11-10,Yes,Pending
S03697,V0015,ESN855518,2025-10-23,Cooling System,Corrective,P0012,Brake wear,TECH119,Prime Motors,Battery,4668,10283,14951,1.7,2026-04-21,Yes,Completed
S03698,V0136,ESN724160,2025-01-03,Engine Diagnostics,Preventive,P0012,Low oil pressure,TECH192,AutoMind Central,Battery,5184,16841,22025,7.2,2025-07-02,No,Pending
S03699,V0071,ESN218848,2025-08-23,Oil Change,Preventive,P0300,Low oil pressure,TECH596,Kerala Truck Service,Coolant Hose,5641,19264,24905,9.0,2026-02-19,Yes,Pending
S03700,V0399,ESN985907,2025-10-11,Battery Replacement,Corrective,P0420,Low oil pressure,TECH538,FleetCare Kochi,Oil Filter,5278,11914,17192,5.1,2026-04-09,No,Pending
S03701,V0488,ESN520321,2025-11-09,Routine Service,Emergency,P0300,Engine overheating,TECH508,Kerala Truck Service,Battery,5638,1425,7063,3.5,2026-05-08,Yes,Pending
S03702,V0072,ESN994534,2025-12-06,Battery Replacement,Emergency,P0000,Battery degradation,TECH543,Kerala Truck Service,Air Filter,4960,4647,9607,2.8,2026-06-04,Yes,Pending
S03703,V0419,ESN877391,2025-10-05,Oil Change,Corrective,P0300,Engine overheating,TECH732,FleetCare Kochi,Brake Pads,5474,16923,22397,11.2,2026-04-03,Yes,Pending
S03704,V0297,ESN101438,2025-09-21,Routine Service,Preventive,P0300,Routine inspection,TECH263,FleetCare Kochi,Spark Plug,2391,11151,13542,10.1,2026-03-20,Yes,Pending
S03705,V0035,ESN719715,2025-11-12,Routine Service,Emergency,P0012,Low oil pressure,TECH343,Prime Motors,Coolant Hose,5415,17964,23379,3.6,2026-05-11,Yes,Pending
S03706,V0168,ESN158425,2025-07-28,Oil Change,Corrective,P0300,Brake wear,TECH864,FleetCare Kochi,Air Filter,1191,18209,19400,4.1,2026-01-24,No,Pending
S03707,V0372,ESN508682,2025-09-17,Battery Replacement,Corrective,P0420,Engine overheating,TECH635,Prime Motors,Brake Pads,1872,14508,16380,4.1,2026-03-16,No,Pending
S03708,V0365,ESN981097,2025-03-18,Battery Replacement,Preventive,P0300,Routine inspection,TECH972,AutoMind Central,Coolant Hose,2818,5013,7831,11.0,2025-09-14,No,Pending
S03709,V0356,ESN287134,2025-10-15,Battery Replacement,Corrective,P0171,Battery degradation,TECH103,Prime Motors,Coolant Hose,2627,13980,16607,11.9,2026-04-13,Yes,Pending
S03710,V0354,ESN808899,2025-05-07,Brake Service,Emergency,P0300,Low oil pressure,TECH263,FleetCare Kochi,Brake Pads,2217,10583,12800,2.7,2025-11-03,Yes,Completed
S03711,V0022,ESN932158,2025-03-30,Oil Change,Corrective,P0420,Low oil pressure,TECH957,Prime Motors,Oil Filter,4606,5772,10378,4.4,2025-09-26,Yes,Pending
S03712,V0181,ESN775986,2025-07-05,Brake Service,Preventive,P0012,Battery degradation,TECH852,Prime Motors,Oil Filter,5643,8600,14243,4.9,2026-01-01,Yes,Pending
S03713,V0396,ESN831824,2025-10-26,Cooling System,Emergency,P0300,Routine inspection,TECH926,AutoMind Central,Brake Pads,3140,18511,21651,1.7,2026-04-24,No,Pending
S03714,V0423,ESN599677,2025-08-13,Engine Diagnostics,Corrective,P0000,Brake wear,TECH745,AutoMind Central,Oil Filter,2136,15496,17632,6.3,2026-02-09,No,Pending
S03715,V0180,ESN885382,2025-08-26,Engine Diagnostics,Preventive,P0012,Battery degradation,TECH583,AutoMind Central,Air Filter,1778,9114,10892,12.0,2026-02-22,No,Pending
S03716,V0099,ESN285369,2025-05-10,Engine Diagnostics,Preventive,P0420,Low oil pressure,TECH427,AutoMind Central,Air Filter,5935,16973,22908,8.1,2025-11-06,No,Completed
S03717,V0142,ESN936317,2025-10-27,Brake Service,Preventive,P0000,Brake wear,TECH551,AutoMind Central,Spark Plug,2212,6549,8761,6.3,2026-04-25,Yes,Completed
S03718,V0188,ESN793593,2025-02-13,Engine Diagnostics,Preventive,P0171,Battery degradation,TECH672,Kerala Truck Service,Brake Pads,5430,10127,15557,5.0,2025-08-12,No,Completed
S03719,V0482,ESN241147,2025-06-25,Routine Service,Preventive,P0012,Engine overheating,TECH192,Kerala Truck Service,Oil Filter,1164,6830,7994,8.9,2025-12-22,Yes,Pending
S03720,V0141,ESN643104,2025-05-05,Routine Service,Corrective,P0012,Routine inspection,TECH501,FleetCare Kochi,Coolant Hose,5604,8104,13708,1.6,2025-11-01,Yes,Pending
S03721,V0176,ESN466424,2025-06-18,Cooling System,Emergency,P0000,Brake wear,TECH916,Prime Motors,Oil Filter,1388,17927,19315,8.1,2025-12-15,Yes,Pending
S03722,V0386,ESN198142,2025-11-04,Brake Service,Preventive,P0420,Engine overheating,TECH294,Kerala Truck Service,Spark Plug,1367,1210,2577,8.5,2026-05-03,No,Pending
S03723,V0024,ESN415273,2025-07-22,Engine Diagnostics,Corrective,P0300,Battery degradation,TECH203,Prime Motors,Air Filter,1472,7329,8801,3.5,2026-01-18,No,Pending
S03724,V0428,ESN664352,2025-12-12,Cooling System,Emergency,P0420,Brake wear,TECH881,AutoMind Central,Battery,1489,13056,14545,7.9,2026-06-10,No,Completed
S03725,V0368,ESN267182,2025-03-27,Routine Service,Emergency,P0012,Battery degradation,TECH577,FleetCare Kochi,Brake Pads,1503,14863,16366,6.1,2025-09-23,Yes,Pending
S03726,V0017,ESN522262,2025-05-08,Engine Diagnostics,Emergency,P0420,Low oil pressure,TECH590,Prime Motors,Coolant Hose,5810,7775,13585,8.1,2025-11-04,Yes,Pending
S03727,V0040,ESN121650,2025-04-28,Oil Change,Preventive,P0000,Brake wear,TECH614,AutoMind Central,Oil Filter,5439,13441,18880,3.7,2025-10-25,No,Pending
S03728,V0423,ESN454126,2025-12-11,Battery Replacement,Corrective,P0420,Brake wear,TECH525,Prime Motors,Air Filter,4515,19689,24204,7.1,2026-06-09,Yes,Pending
S03729,V0248,ESN475557,2025-09-24,Engine Diagnostics,Corrective,P0171,Engine overheating,TECH709,AutoMind Central,Spark Plug,3340,11366,14706,7.4,2026-03-23,No,Completed
S03730,V0225,ESN362761,2025-09-16,Oil Change,Emergency,P0420,Low oil pressure,TECH173,FleetCare Kochi,Oil Filter,1379,18620,19999,2.9,2026-03-15,Yes,Pending
S03731,V0012,ESN800062,2025-07-15,Routine Service,Preventive,P0420,Engine overheating,TECH796,FleetCare Kochi,Oil Filter,2926,15763,18689,5.9,2026-01-11,Yes,Completed
S03732,V0025,ESN439090,2025-12-08,Battery Replacement,Preventive,P0000,Battery degradation,TECH521,AutoMind Central,Oil Filter,2564,2004,4568,11.6,2026-06-06,Yes,Pending
S03733,V0159,ESN522679,2025-08-31,Battery Replacement,Preventive,P0000,Battery degradation,TECH253,Prime Motors,Coolant Hose,1100,16330,17430,7.5,2026-02-27,Yes,Completed
S03734,V0368,ESN702905,2025-05-14,Cooling System,Emergency,P0000,Engine overheating,TECH647,FleetCare Kochi,Spark Plug,1435,13060,14495,6.5,2025-11-10,No,Pending
S03735,V0373,ESN349717,2025-07-30,Battery Replacement,Emergency,P0171,Routine inspection,TECH453,Prime Motors,Air Filter,5197,13251,18448,4.6,2026-01-26,Yes,Pending
S03736,V0381,ESN422422,2025-12-25,Brake Service,Emergency,P0420,Brake wear,TECH808,FleetCare Kochi,Spark Plug,3077,1607,4684,7.5,2026-06-23,No,Pending
S03737,V0144,ESN975748,2025-09-08,Brake Service,Preventive,P0171,Low oil pressure,TECH695,FleetCare Kochi,Oil Filter,3217,19655,22872,5.4,2026-03-07,No,Completed
S03738,V0299,ESN643239,2025-03-31,Cooling System,Corrective,P0420,Routine inspection,TECH233,FleetCare Kochi,Oil Filter,4639,12216,16855,3.1,2025-09-27,Yes,Completed
S03739,V0113,ESN862791,2025-10-09,Engine Diagnostics,Corrective,P0000,Routine inspection,TECH258,FleetCare Kochi,Coolant Hose,3614,15306,18920,5.0,2026-04-07,No,Completed
S03740,V0278,ESN566995,2025-10-25,Routine Service,Emergency,P0000,Engine overheating,TECH528,FleetCare Kochi,Oil Filter,2736,12258,14994,8.6,2026-04-23,No,Pending
S03741,V0021,ESN623315,2025-09-08,Engine Diagnostics,Corrective,P0012,Brake wear,TECH684,FleetCare Kochi,Oil Filter,5303,8944,14247,10.6,2026-03-07,No,Pending
S03742,V0182,ESN164167,2025-07-15,Brake Service,Corrective,P0300,Engine overheating,TECH376,Kerala Truck Service,Spark Plug,3891,9641,13532,1.5,2026-01-11,Yes,Completed
S03743,V0076,ESN807530,2025-01-23,Battery Replacement,Preventive,P0300,Low oil pressure,TECH228,AutoMind Central,Oil Filter,1826,5329,7155,7.8,2025-07-22,No,Completed
S03744,V0335,ESN722769,2025-04-17,Brake Service,Corrective,P0300,Brake wear,TECH314,FleetCare Kochi,Air Filter,2205,13164,15369,2.2,2025-10-14,Yes,Completed
S03745,V0346,ESN706308,2025-01-22,Brake Service,Emergency,P0420,Engine overheating,TECH695,AutoMind Central,Battery,3595,5362,8957,4.0,2025-07-21,Yes,Completed
S03746,V0136,ESN863575,2025-01-21,Battery Replacement,Emergency,P0000,Battery degradation,TECH337,FleetCare Kochi,Air Filter,5050,4357,9407,8.1,2025-07-20,Yes,Completed
S03747,V0323,ESN616260,2025-09-15,Cooling System,Emergency,P0420,Brake wear,TECH319,Prime Motors,Oil Filter,2878,7681,10559,6.5,2026-03-14,No,Pending
S03748,V0037,ESN171891,2025-11-29,Engine Diagnostics,Emergency,P0420,Battery degradation,TECH602,Kerala Truck Service,Spark Plug,1046,5511,6557,7.9,2026-05-28,Yes,Pending
S03749,V0469,ESN787968,2025-04-01,Brake Service,Emergency,P0420,Brake wear,TECH122,FleetCare Kochi,Oil Filter,4982,4460,9442,11.0,2025-09-28,Yes,Completed
S03750,V0180,ESN468261,2025-10-16,Cooling System,Corrective,P0171,Brake wear,TECH235,FleetCare Kochi,Spark Plug,2080,12885,14965,5.1,2026-04-14,No,Completed
S03751,V0389,ESN803797,2025-06-05,Cooling System,Corrective,P0012,Low oil pressure,TECH839,AutoMind Central,Coolant Hose,3145,10173,13318,8.5,2025-12-02,No,Pending
S03752,V0164,ESN414229,2025-09-23,Oil Change,Preventive,P0012,Engine overheating,TECH548,AutoMind Central,Battery,3929,10462,14391,8.9,2026-03-22,Yes,Completed
S03753,V0358,ESN213100,2025-04-06,Engine Diagnostics,Emergency,P0000,Brake wear,TECH914,AutoMind Central,Battery,4449,677,5126,3.3,2025-10-03,No,Pending
S03754,V0235,ESN470378,2025-06-10,Engine Diagnostics,Emergency,P0000,Brake wear,TECH687,Prime Motors,Battery,2334,15425,17759,5.2,2025-12-07,Yes,Pending
S03755,V0432,ESN234479,2025-11-25,Routine Service,Corrective,P0000,Routine inspection,TECH306,FleetCare Kochi,Brake Pads,1077,5319,6396,6.6,2026-05-24,No,Pending
S03756,V0329,ESN831134,2025-10-25,Battery Replacement,Corrective,P0000,Brake wear,TECH894,FleetCare Kochi,Oil Filter,2046,7768,9814,1.5,2026-04-23,No,Pending
S03757,V0338,ESN327159,2025-11-04,Routine Service,Emergency,P0000,Routine inspection,TECH352,Prime Motors,Brake Pads,1631,5794,7425,3.5,2026-05-03,No,Completed
S03758,V0130,ESN214502,2025-03-04,Engine Diagnostics,Preventive,P0000,Engine overheating,TECH884,FleetCare Kochi,Oil Filter,4062,10283,14345,5.8,2025-08-31,Yes,Pending
S03759,V0344,ESN986479,2025-07-13,Battery Replacement,Preventive,P0171,Engine overheating,TECH669,AutoMind Central,Spark Plug,1149,18353,19502,5.2,2026-01-09,No,Pending
S03760,V0246,ESN851984,2025-11-15,Engine Diagnostics,Preventive,P0000,Brake wear,TECH340,FleetCare Kochi,Coolant Hose,5275,3807,9082,2.4,2026-05-14,Yes,Pending
S03761,V0145,ESN699941,2025-04-09,Brake Service,Emergency,P0300,Engine overheating,TECH786,FleetCare Kochi,Air Filter,3105,15291,18396,7.7,2025-10-06,No,Completed
S03762,V0437,ESN256540,2025-05-03,Battery Replacement,Emergency,P0012,Engine overheating,TECH907,AutoMind Central,Coolant Hose,1188,15649,16837,2.5,2025-10-30,No,Pending
S03763,V0136,ESN469697,2025-02-26,Oil Change,Emergency,P0012,Low oil pressure,TECH685,Kerala Truck Service,Oil Filter,5132,14924,20056,6.6,2025-08-25,Yes,Completed
S03764,V0415,ESN693320,2025-11-22,Oil Change,Emergency,P0420,Low oil pressure,TECH134,FleetCare Kochi,Oil Filter,2915,18447,21362,7.0,2026-05-21,No,Pending
S03765,V0355,ESN623631,2025-06-15,Brake Service,Corrective,P0420,Battery degradation,TECH794,Kerala Truck Service,Oil Filter,2111,12239,14350,3.7,2025-12-12,Yes,Completed
S03766,V0079,ESN183632,2025-10-20,Cooling System,Preventive,P0420,Low oil pressure,TECH328,Kerala Truck Service,Air Filter,4731,4168,8899,4.3,2026-04-18,No,Pending
S03767,V0197,ESN633076,2025-12-31,Brake Service,Emergency,P0000,Engine overheating,TECH237,AutoMind Central,Air Filter,5509,9613,15122,6.4,2026-06-29,No,Completed
S03768,V0381,ESN478850,2025-09-19,Cooling System,Corrective,P0012,Low oil pressure,TECH722,Kerala Truck Service,Air Filter,1710,1115,2825,9.2,2026-03-18,No,Pending
S03769,V0377,ESN992138,2025-10-25,Engine Diagnostics,Corrective,P0171,Engine overheating,TECH310,Prime Motors,Oil Filter,2637,15070,17707,9.5,2026-04-23,No,Completed
S03770,V0500,ESN533499,2025-12-15,Battery Replacement,Corrective,P0171,Routine inspection,TECH188,Kerala Truck Service,Brake Pads,1016,19157,20173,11.1,2026-06-13,No,Pending
S03771,V0149,ESN220245,2025-07-29,Engine Diagnostics,Emergency,P0171,Routine inspection,TECH106,AutoMind Central,Coolant Hose,2804,16531,19335,6.8,2026-01-25,No,Pending
S03772,V0352,ESN453374,2025-10-11,Cooling System,Emergency,P0000,Battery degradation,TECH345,Prime Motors,Brake Pads,3433,11191,14624,4.0,2026-04-09,No,Pending
S03773,V0402,ESN708395,2025-08-29,Oil Change,Corrective,P0171,Routine inspection,TECH809,FleetCare Kochi,Brake Pads,4896,816,5712,9.9,2026-02-25,No,Pending
S03774,V0003,ESN433908,2025-12-12,Oil Change,Corrective,P0171,Brake wear,TECH337,Prime Motors,Air Filter,2298,4805,7103,1.7,2026-06-10,No,Completed
S03775,V0139,ESN539414,2025-09-22,Cooling System,Preventive,P0300,Engine overheating,TECH429,FleetCare Kochi,Spark Plug,2131,17271,19402,1.2,2026-03-21,No,Completed
S03776,V0433,ESN849607,2025-05-31,Battery Replacement,Preventive,P0000,Engine overheating,TECH685,Prime Motors,Air Filter,2020,15487,17507,2.3,2025-11-27,Yes,Pending
S03777,V0049,ESN261581,2025-12-21,Routine Service,Emergency,P0420,Battery degradation,TECH785,AutoMind Central,Battery,5104,6995,12099,1.5,2026-06-19,Yes,Completed
S03778,V0302,ESN713668,2025-04-29,Oil Change,Preventive,P0420,Battery degradation,TECH473,Prime Motors,Coolant Hose,5275,15080,20355,4.0,2025-10-26,Yes,Completed
S03779,V0109,ESN307467,2025-09-09,Oil Change,Corrective,P0300,Low oil pressure,TECH732,Kerala Truck Service,Air Filter,2172,10626,12798,7.8,2026-03-08,Yes,Completed
S03780,V0396,ESN191838,2025-04-08,Cooling System,Emergency,P0300,Brake wear,TECH691,Prime Motors,Coolant Hose,3043,18632,21675,9.6,2025-10-05,Yes,Completed
S03781,V0285,ESN717739,2025-06-24,Cooling System,Corrective,P0171,Engine overheating,TECH815,AutoMind Central,Spark Plug,3702,1348,5050,3.0,2025-12-21,No,Pending
S03782,V0232,ESN928315,2025-03-19,Battery Replacement,Emergency,P0000,Battery degradation,TECH219,AutoMind Central,Spark Plug,1352,1972,3324,4.1,2025-09-15,No,Completed
S03783,V0421,ESN796068,2025-12-01,Cooling System,Corrective,P0300,Low oil pressure,TECH214,AutoMind Central,Brake Pads,5265,16529,21794,2.6,2026-05-30,No,Pending
S03784,V0264,ESN120293,2025-06-14,Battery Replacement,Corrective,P0420,Routine inspection,TECH563,Prime Motors,Coolant Hose,2532,2599,5131,8.5,2025-12-11,No,Completed
S03785,V0368,ESN985141,2025-07-11,Battery Replacement,Preventive,P0000,Routine inspection,TECH606,Kerala Truck Service,Oil Filter,2707,11186,13893,10.5,2026-01-07,No,Completed
S03786,V0393,ESN488325,2025-01-19,Battery Replacement,Corrective,P0000,Brake wear,TECH471,Kerala Truck Service,Battery,4260,2648,6908,1.9,2025-07-18,Yes,Completed
S03787,V0210,ESN450758,2025-08-14,Brake Service,Preventive,P0420,Brake wear,TECH322,Prime Motors,Brake Pads,947,5786,6733,8.5,2026-02-10,Yes,Completed
S03788,V0076,ESN516363,2025-09-18,Battery Replacement,Corrective,P0420,Battery degradation,TECH433,FleetCare Kochi,Coolant Hose,3183,15401,18584,3.5,2026-03-17,No,Completed
S03789,V0108,ESN667390,2025-02-20,Engine Diagnostics,Emergency,P0300,Routine inspection,TECH991,FleetCare Kochi,Oil Filter,3323,9988,13311,7.2,2025-08-19,Yes,Completed
S03790,V0146,ESN900063,2025-03-09,Battery Replacement,Emergency,P0000,Routine inspection,TECH688,FleetCare Kochi,Oil Filter,4370,2101,6471,10.4,2025-09-05,Yes,Completed
S03791,V0412,ESN657533,2025-07-17,Cooling System,Preventive,P0000,Battery degradation,TECH904,FleetCare Kochi,Air Filter,5949,14156,20105,10.1,2026-01-13,Yes,Pending
S03792,V0363,ESN340973,2025-07-17,Engine Diagnostics,Corrective,P0171,Routine inspection,TECH909,FleetCare Kochi,Coolant Hose,5116,15988,21104,4.6,2026-01-13,Yes,Pending
S03793,V0396,ESN196759,2025-01-30,Cooling System,Preventive,P0000,Routine inspection,TECH420,Prime Motors,Spark Plug,4046,6793,10839,10.2,2025-07-29,No,Completed
S03794,V0191,ESN365278,2025-05-21,Cooling System,Preventive,P0420,Engine overheating,TECH159,Prime Motors,Oil Filter,3490,9736,13226,1.2,2025-11-17,No,Pending
S03795,V0405,ESN390849,2025-05-30,Battery Replacement,Emergency,P0420,Low oil pressure,TECH225,FleetCare Kochi,Air Filter,4084,2731,6815,4.2,2025-11-26,No,Completed
S03796,V0012,ESN497974,2025-05-14,Engine Diagnostics,Preventive,P0300,Engine overheating,TECH429,Prime Motors,Battery,3789,13515,17304,4.6,2025-11-10,No,Pending
S03797,V0364,ESN864921,2025-11-16,Oil Change,Emergency,P0171,Engine overheating,TECH653,Kerala Truck Service,Spark Plug,3195,16821,20016,1.4,2026-05-15,No,Completed
S03798,V0045,ESN232052,2025-06-23,Cooling System,Corrective,P0171,Low oil pressure,TECH845,Kerala Truck Service,Brake Pads,3934,8882,12816,11.5,2025-12-20,Yes,Pending
S03799,V0380,ESN740154,2025-09-22,Oil Change,Corrective,P0012,Engine overheating,TECH801,Kerala Truck Service,Air Filter,2400,3479,5879,7.2,2026-03-21,Yes,Pending
S03800,V0177,ESN296953,2025-03-10,Brake Service,Corrective,P0171,Battery degradation,TECH595,Kerala Truck Service,Air Filter,2088,13007,15095,11.6,2025-09-06,Yes,Pending
S03801,V0412,ESN646022,2025-06-10,Battery Replacement,Corrective,P0012,Engine overheating,TECH478,Kerala Truck Service,Brake Pads,3643,14800,18443,1.8,2025-12-07,No,Pending
S03802,V0131,ESN732323,2025-07-12,Oil Change,Corrective,P0300,Battery degradation,TECH469,Kerala Truck Service,Battery,3415,3525,6940,9.3,2026-01-08,No,Completed
S03803,V0271,ESN924808,2025-12-17,Oil Change,Emergency,P0300,Battery degradation,TECH669,AutoMind Central,Spark Plug,2355,6810,9165,1.3,2026-06-15,No,Completed
S03804,V0208,ESN338766,2025-11-12,Cooling System,Preventive,P0012,Brake wear,TECH378,Prime Motors,Oil Filter,4224,3686,7910,11.1,2026-05-11,Yes,Pending
S03805,V0362,ESN175603,2025-03-25,Brake Service,Preventive,P0171,Low oil pressure,TECH235,FleetCare Kochi,Oil Filter,5059,17462,22521,2.2,2025-09-21,Yes,Pending
S03806,V0217,ESN686917,2025-01-30,Routine Service,Preventive,P0420,Low oil pressure,TECH850,Kerala Truck Service,Oil Filter,1689,3424,5113,1.7,2025-07-29,No,Completed
S03807,V0417,ESN616149,2025-04-25,Oil Change,Corrective,P0300,Engine overheating,TECH425,FleetCare Kochi,Oil Filter,3713,6173,9886,11.0,2025-10-22,No,Pending
S03808,V0192,ESN531562,2025-06-11,Cooling System,Emergency,P0000,Routine inspection,TECH210,FleetCare Kochi,Air Filter,935,9681,10616,3.3,2025-12-08,No,Completed
S03809,V0252,ESN435436,2025-05-25,Routine Service,Corrective,P0000,Battery degradation,TECH308,AutoMind Central,Brake Pads,2948,12711,15659,7.7,2025-11-21,Yes,Pending
