trip_id,vehicle_id,driver_id,route_id,start_time,end_time,distance_km,trip_status,average_speed_kmph,weather_id
T08415,V0044,D0551,R091,2025-03-28T00:58:00,2025-03-28T02:27:00,70,Completed,47.2,W20250328
T08416,V0095,D0197,R063,2025-05-21T07:51:00,2025-05-21T08:42:00,75,Cancelled,88.2,W20250521
T08417,V0345,D0421,R013,2025-01-31T17:10:00,2025-01-31T21:43:00,65,Completed,14.3,W20250131
T08418,V0119,D0531,R010,2025-10-09T22:50:00,2025-10-10T02:25:00,75,Completed,20.9,W20251009
T08419,V0111,D0403,R093,2025-01-28T18:34:00,2025-01-28T21:23:00,65,Cancelled,23.1,W20250128
T08420,V0332,D0503,R058,2025-05-23T20:49:00,2025-05-24T01:30:00,95,Cancelled,20.3,W20250523
T08421,V0119,D0067,R078,2025-01-25T04:47:00,2025-01-25T09:46:00,75,Completed,15.1,W20250125
T08422,V0067,D0542,R012,2025-06-22T01:38:00,2025-06-22T03:17:00,95,Cancelled,57.6,W20250622
T08423,V0015,D0463,R002,2025-06-29T15:02:00,2025-06-29T17:23:00,75,Completed,31.9,W20250629
T08424,V0204,D0172,R025,2025-10-09T01:45:00,2025-10-09T04:14:00,75,Completed,30.2,W20251009
T08425,V0452,D0571,R010,2025-03-05T02:54:00,2025-03-05T03:40:00,75,Completed,97.8,W20250305
T08426,V0345,D0377,R055,2025-01-27T07:30:00,2025-01-27T11:45:00,55,Completed,12.9,W20250127
T08427,V0110,D0542,R077,2025-09-23T15:52:00,2025-09-23T18:53:00,85,Completed,28.2,W20250923
T08428,V0480,D0021,R084,2025-12-12T01:17:00,2025-12-12T04:37:00,85,Completed,25.5,W20251212
T08429,V0194,D0674,R011,2025-05-01T04:12:00,2025-05-01T04:57:00,85,Cancelled,113.3,W20250501
T08430,V0089,D0671,R025,2025-07-31T22:46:00,2025-08-01T01:45:00,75,Completed,25.1,W20250731
T08431,V0423,D0225,R070,2025-03-07T16:28:00,2025-03-07T18:49:00,55,Completed,23.4,W20250307
T08432,V0076,D0431,R090,2025-10-20T19:35:00,2025-10-20T22:35:00,85,Completed,28.3,W20251020
T08433,V0498,D0379,R077,2025-08-16T14:08:00,2025-08-16T16:53:00,85,Completed,30.9,W20250816
T08434,V0195,D0156,R009,2025-12-26T10:31:00,2025-12-26T12:40:00,65,Completed,30.2,W20251226
T08435,V0373,D0541,R008,2025-09-25T00:34:00,2025-09-25T04:25:00,75,Completed,19.5,W20250925
T08436,V0391,D0202,R006,2025-10-12T17:24:00,2025-10-12T20:51:00,95,Cancelled,27.5,W20251012
T08437,V0104,D0684,R079,2025-06-25T06:17:00,2025-06-25T10:09:00,70,Completed,18.1,W20250625
T08438,V0381,D0646,R058,2025-07-30T05:11:00,2025-07-30T08:04:00,95,Completed,32.9,W20250730
T08439,V0271,D0642,R051,2025-08-18T15:35:00,2025-08-18T20:01:00,70,Completed,15.8,W20250818
T08440,V0280,D0294,R031,2025-08-05T21:08:00,2025-08-06T01:04:00,65,Completed,16.5,W20250805
T08441,V0196,D0481,R032,2025-11-08T11:43:00,2025-11-08T13:49:00,75,Completed,35.7,W20251108
T08442,V0119,D0109,R053,2025-11-24T12:40:00,2025-11-24T17:29:00,55,Completed,11.4,W20251124
T08443,V0413,D0310,R063,2025-02-22T18:43:00,2025-02-22T21:08:00,75,Completed,31.0,W20250222
T08444,V0478,D0009,R057,2025-12-29T21:07:00,2025-12-29T23:09:00,75,Cancelled,36.9,W20251229
T08445,V0334,D0372,R096,2025-08-02T17:23:00,2025-08-02T21:51:00,95,Completed,21.3,W20250802
T08446,V0136,D0254,R080,2025-08-11T07:28:00,2025-08-11T08:54:00,75,Completed,52.3,W20250811
T08447,V0245,D0291,R089,2025-10-07T19:24:00,2025-10-07T21:30:00,85,Completed,40.5,W20251007
T08448,V0334,D0681,R078,2025-09-21T14:11:00,2025-09-21T16:29:00,75,Cancelled,32.6,W20250921
T08449,V0494,D0432,R014,2025-07-08T13:01:00,2025-07-08T15:51:00,55,Completed,19.4,W20250708
T08450,V0468,D0562,R063,2025-02-03T10:50:00,2025-02-03T13:20:00,75,Cancelled,30.0,W20250203
T08451,V0488,D0168,R053,2025-06-22T12:55:00,2025-06-22T14:37:00,55,Completed,32.4,W20250622
T08452,V0068,D0007,R021,2025-03-18T15:00:00,2025-03-18T18:15:00,75,Cancelled,23.1,W20250318
T08453,V0449,D0326,R036,2025-05-11T20:53:00,2025-05-12T00:06:00,75,Completed,23.3,W20250511
T08454,V0141,D0285,R077,2025-06-28T02:33:00,2025-06-28T06:30:00,85,Completed,21.5,W20250628
T08455,V0284,D0244,R004,2025-04-14T16:39:00,2025-04-14T20:56:00,65,Completed,15.2,W20250414
T08456,V0151,D0263,R010,2025-04-09T11:21:00,2025-04-09T14:50:00,75,Cancelled,21.5,W20250409
T08457,V0282,D0443,R052,2025-05-17T04:42:00,2025-05-17T07:29:00,65,Completed,23.4,W20250517
T08458,V0232,D0528,R081,2025-12-01T02:57:00,2025-12-01T07:10:00,55,Completed,13.0,W20251201
T08459,V0275,D0671,R083,2025-08-26T04:33:00,2025-08-26T07:08:00,75,Completed,29.0,W20250826
T08460,V0389,D0041,R030,2025-11-21T15:42:00,2025-11-21T19:59:00,65,Completed,15.2,W20251121
T08461,V0498,D0544,R049,2025-04-22T20:25:00,2025-04-22T22:49:00,85,Cancelled,35.4,W20250422
T08462,V0475,D0516,R095,2025-02-25T19:44:00,2025-02-25T20:58:00,85,Cancelled,68.9,W20250225
T08463,V0431,D0380,R081,2025-05-06T10:29:00,2025-05-06T15:04:00,55,Cancelled,12.0,W20250506
T08464,V0136,D0222,R054,2025-08-21T22:21:00,2025-08-22T00:27:00,95,Completed,45.2,W20250821
T08465,V0383,D0267,R026,2025-01-30T06:49:00,2025-01-30T10:13:00,70,Cancelled,20.6,W20250130
T08466,V0311,D0669,R015,2025-03-15T01:00:00,2025-03-15T04:11:00,75,Completed,23.6,W20250315
T08467,V0328,D0386,R002,2025-08-01T08:59:00,2025-08-01T10:10:00,75,Cancelled,63.4,W20250801
T08468,V0211,D0697,R086,2025-03-18T14:53:00,2025-03-18T16:49:00,65,Completed,33.6,W20250318
T08469,V0198,D0513,R025,2025-11-30T00:50:00,2025-11-30T05:31:00,75,Cancelled,16.0,W20251130
T08470,V0145,D0065,R012,2025-10-30T13:06:00,2025-10-30T16:16:00,95,Cancelled,30.0,W20251030
T08471,V0306,D0541,R056,2025-01-23T11:01:00,2025-01-23T16:01:00,95,Cancelled,19.0,W20250123
T08472,V0354,D0630,R039,2025-11-28T10:39:00,2025-11-28T14:45:00,55,Cancelled,13.4,W20251128
T08473,V0262,D0408,R025,2025-09-10T03:37:00,2025-09-10T04:36:00,75,Completed,76.3,W20250910
T08474,V0336,D0183,R042,2025-04-30T21:05:00,2025-05-01T00:21:00,75,Completed,23.0,W20250430
T08475,V0453,D0680,R087,2025-08-20T08:45:00,2025-08-20T12:40:00,55,Completed,14.0,W20250820
T08476,V0035,D0146,R059,2025-03-19T17:13:00,2025-03-19T20:10:00,75,Cancelled,25.4,W20250319
T08477,V0099,D0601,R090,2025-09-04T14:14:00,2025-09-04T17:25:00,85,Cancelled,26.7,W20250904
T08478,V0075,D0462,R081,2025-04-27T09:33:00,2025-04-27T14:22:00,55,Completed,11.4,W20250427
T08479,V0166,D0301,R087,2025-07-21T23:01:00,2025-07-22T00:08:00,55,Completed,49.3,W20250721
T08480,V0255,D0382,R074,2025-02-24T22:33:00,2025-02-25T02:46:00,95,Completed,22.5,W20250224
T08481,V0198,D0047,R084,2025-02-04T17:35:00,2025-02-04T20:20:00,85,Completed,30.9,W20250204
T08482,V0453,D0001,R027,2025-03-09T06:19:00,2025-03-09T10:16:00,85,Completed,21.5,W20250309
T08483,V0415,D0035,R016,2025-11-28T07:15:00,2025-11-28T11:01:00,65,Completed,17.3,W20251128
T08484,V0149,D0360,R082,2025-03-06T17:51:00,2025-03-06T22:22:00,75,Cancelled,16.6,W20250306
T08485,V0107,D0391,R076,2025-12-19T02:55:00,2025-12-19T04:19:00,95,Completed,67.9,W20251219
T08486,V0350,D0533,R079,2025-02-18T05:01:00,2025-02-18T07:55:00,70,Completed,24.1,W20250218
T08487,V0169,D0002,R013,2025-09-12T08:08:00,2025-09-12T13:02:00,65,Cancelled,13.3,W20250912
T08488,V0308,D0128,R003,2025-08-12T22:28:00,2025-08-12T23:33:00,85,Completed,78.5,W20250812
T08489,V0375,D0672,R019,2025-02-26T05:27:00,2025-02-26T10:00:00,55,Completed,12.1,W20250226
T08490,V0314,D0593,R058,2025-09-29T02:05:00,2025-09-29T04:03:00,95,Cancelled,48.3,W20250929
T08491,V0036,D0204,R055,2025-09-30T09:40:00,2025-09-30T14:27:00,55,Completed,11.5,W20250930
T08492,V0205,D0279,R056,2025-11-22T15:38:00,2025-11-22T18:16:00,95,Completed,36.1,W20251122
T08493,V0236,D0043,R008,2025-07-21T23:21:00,2025-07-22T00:09:00,75,Completed,93.8,W20250721
T08494,V0121,D0288,R074,2025-01-05T03:25:00,2025-01-05T06:55:00,95,Completed,27.1,W20250105
T08495,V0249,D0255,R072,2025-07-16T12:56:00,2025-07-16T17:37:00,75,Cancelled,16.0,W20250716
T08496,V0035,D0420,R083,2025-04-07T04:49:00,2025-04-07T07:16:00,75,Completed,30.6,W20250407
T08497,V0160,D0255,R090,2025-11-21T13:47:00,2025-11-21T15:36:00,85,Completed,46.8,W20251121
T08498,V0088,D0513,R003,2025-07-25T03:53:00,2025-07-25T06:56:00,85,Completed,27.9,W20250725
T08499,V0010,D0449,R083,2025-09-08T18:44:00,2025-09-08T20:55:00,75,Completed,34.4,W20250908
T08500,V0400,D0139,R031,2025-12-27T06:46:00,2025-12-27T11:46:00,65,Cancelled,13.0,W20251227
T08501,V0412,D0175,R081,2025-08-06T08:19:00,2025-08-06T12:02:00,55,Cancelled,14.8,W20250806
T08502,V0486,D0231,R057,2025-04-18T01:52:00,2025-04-18T04:59:00,75,Completed,24.1,W20250418
T08503,V0045,D0655,R064,2025-06-26T18:20:00,2025-06-26T21:26:00,75,Completed,24.2,W20250626
T08504,V0227,D0648,R028,2025-06-19T07:52:00,2025-06-19T09:16:00,85,Cancelled,60.7,W20250619
T08505,V0118,D0395,R013,2025-05-07T02:00:00,2025-05-07T03:06:00,65,Cancelled,59.1,W20250507
T08506,V0280,D0554,R046,2025-09-30T06:50:00,2025-09-30T08:54:00,70,Cancelled,33.9,W20250930
T08507,V0024,D0002,R021,2025-08-16T03:16:00,2025-08-16T06:59:00,75,Cancelled,20.2,W20250816
T08508,V0392,D0302,R074,2025-09-30T09:36:00,2025-09-30T11:17:00,95,Completed,56.4,W20250930
T08509,V0311,D0045,R009,2025-03-11T23:33:00,2025-03-12T01:02:00,65,Completed,43.8,W20250311
T08510,V0350,D0236,R047,2025-06-05T12:42:00,2025-06-05T13:38:00,55,Completed,58.9,W20250605
T08511,V0451,D0670,R091,2025-06-16T10:14:00,2025-06-16T12:55:00,70,Completed,26.1,W20250616
T08512,V0066,D0392,R093,2025-08-02T17:33:00,2025-08-02T19:11:00,65,Completed,39.8,W20250802
T08513,V0269,D0156,R045,2025-07-19T18:02:00,2025-07-19T20:35:00,70,Completed,27.5,W20250719
T08514,V0450,D0191,R068,2025-08-04T18:08:00,2025-08-04T19:22:00,95,Completed,77.0,W20250804
T08515,V0416,D0398,R070,2025-10-14T03:24:00,2025-10-14T07:25:00,55,Cancelled,13.7,W20251014
T08516,V0369,D0670,R061,2025-08-09T04:48:00,2025-08-09T07:13:00,75,Completed,31.0,W20250809
T08517,V0398,D0198,R034,2025-07-28T11:07:00,2025-07-28T15:28:00,70,Cancelled,16.1,W20250728
T08518,V0398,D0269,R036,2025-08-02T19:58:00,2025-08-02T22:53:00,75,Completed,25.7,W20250802
T08519,V0496,D0328,R066,2025-01-03T02:27:00,2025-01-03T04:23:00,85,Completed,44.0,W20250103
T08520,V0086,D0212,R023,2025-08-17T17:15:00,2025-08-17T21:00:00,95,Completed,25.3,W20250817
T08521,V0109,D0259,R018,2025-10-09T08:54:00,2025-10-09T11:27:00,85,Completed,33.3,W20251009
T08522,V0461,D0692,R021,2025-09-23T12:48:00,2025-09-23T16:57:00,75,Completed,18.1,W20250923
T08523,V0146,D0311,R036,2025-11-27T14:13:00,2025-11-27T18:17:00,75,Completed,18.4,W20251127
T08524,V0155,D0179,R044,2025-06-13T06:05:00,2025-06-13T10:24:00,70,Completed,16.2,W20250613
T08525,V0252,D0375,R091,2025-07-06T21:51:00,2025-07-07T01:00:00,70,Completed,22.2,W20250706
T08526,V0142,D0521,R040,2025-06-05T11:15:00,2025-06-05T14:56:00,95,Completed,25.8,W20250605
T08527,V0242,D0289,R006,2025-10-09T07:10:00,2025-10-09T11:45:00,95,Cancelled,20.7,W20251009
T08528,V0477,D0258,R028,2025-06-24T07:28:00,2025-06-24T11:55:00,85,Completed,19.1,W20250624
T08529,V0145,D0072,R083,2025-09-09T15:33:00,2025-09-09T18:54:00,75,Completed,22.4,W20250909
T08530,V0045,D0450,R014,2025-07-12T09:11:00,2025-07-12T11:16:00,55,Cancelled,26.4,W20250712
T08531,V0157,D0129,R047,2025-03-01T23:35:00,2025-03-02T04:20:00,55,Completed,11.6,W20250301
T08532,V0158,D0523,R057,2025-05-09T06:27:00,2025-05-09T09:09:00,75,Completed,27.8,W20250509
T08533,V0382,D0389,R024,2025-02-20T07:36:00,2025-02-20T10:17:00,55,Completed,20.5,W20250220
T08534,V0324,D0516,R080,2025-07-07T12:54:00,2025-07-07T15:13:00,75,Completed,32.4,W20250707
T08535,V0104,D0634,R049,2025-06-19T16:17:00,2025-06-19T17:25:00,85,Completed,75.0,W20250619
T08536,V0179,D0411,R052,2025-11-07T21:39:00,2025-11-08T01:14:00,65,Completed,18.1,W20251107
T08537,V0252,D0620,R094,2025-11-17T11:14:00,2025-11-17T13:57:00,70,Completed,25.8,W20251117
T08538,V0190,D0530,R038,2025-04-08T11:05:00,2025-04-08T15:17:00,95,Completed,22.6,W20250408
T08539,V0256,D0518,R011,2025-04-15T01:50:00,2025-04-15T02:47:00,85,Cancelled,89.5,W20250415
T08540,V0409,D0233,R098,2025-03-05T23:50:00,2025-03-06T04:34:00,75,Cancelled,15.8,W20250305
T08541,V0014,D0169,R053,2025-01-28T04:56:00,2025-01-28T09:35:00,55,Completed,11.8,W20250128
T08542,V0467,D0603,R070,2025-08-10T11:14:00,2025-08-10T14:52:00,55,Completed,15.1,W20250810
T08543,V0135,D0431,R038,2025-07-06T09:40:00,2025-07-06T13:18:00,95,Completed,26.1,W20250706
T08544,V0222,D0501,R026,2025-03-08T18:41:00,2025-03-08T22:19:00,70,Completed,19.3,W20250308
T08545,V0178,D0039,R001,2025-06-25T15:52:00,2025-06-25T19:44:00,85,Cancelled,22.0,W20250625
T08546,V0347,D0543,R042,2025-03-31T22:31:00,2025-04-01T02:54:00,75,Completed,17.1,W20250331
T08547,V0317,D0002,R016,2025-10-05T09:01:00,2025-10-05T12:10:00,65,Completed,20.6,W20251005
T08548,V0180,D0257,R016,2025-11-09T15:58:00,2025-11-09T17:14:00,65,Completed,51.3,W20251109
T08549,V0131,D0241,R040,2025-06-06T01:37:00,2025-06-06T05:51:00,95,Completed,22.4,W20250606
T08550,V0317,D0401,R028,2025-08-30T02:38:00,2025-08-30T07:14:00,85,Completed,18.5,W20250830
T08551,V0366,D0648,R035,2025-03-27T04:28:00,2025-03-27T09:14:00,95,Completed,19.9,W20250327
T08552,V0236,D0154,R059,2025-09-18T13:02:00,2025-09-18T14:49:00,75,Completed,42.1,W20250918
T08553,V0324,D0050,R096,2025-11-17T01:00:00,2025-11-17T05:54:00,95,Completed,19.4,W20251117
T08554,V0107,D0221,R041,2025-07-17T21:28:00,2025-07-18T01:29:00,65,Completed,16.2,W20250717
T08555,V0207,D0144,R074,2025-02-23T06:50:00,2025-02-23T10:32:00,95,Completed,25.7,W20250223
T08556,V0338,D0688,R093,2025-02-08T12:02:00,2025-02-08T13:39:00,65,Completed,40.2,W20250208
T08557,V0014,D0011,R016,2025-07-25T21:02:00,2025-07-25T22:42:00,65,Completed,39.0,W20250725
T08558,V0130,D0226,R035,2025-01-10T10:00:00,2025-01-10T14:44:00,95,Completed,20.1,W20250110
T08559,V0342,D0401,R050,2025-11-14T08:04:00,2025-11-14T11:27:00,95,Completed,28.1,W20251114
T08560,V0099,D0508,R088,2025-12-15T04:56:00,2025-12-15T08:08:00,95,Cancelled,29.7,W20251215
T08561,V0083,D0510,R050,2025-03-21T10:23:00,2025-03-21T14:39:00,95,Completed,22.3,W20250321
T08562,V0333,D0402,R022,2025-02-14T02:59:00,2025-02-14T03:53:00,70,Cancelled,77.8,W20250214
T08563,V0335,D0307,R025,2025-10-24T00:26:00,2025-10-24T02:58:00,75,Completed,29.6,W20251024
T08564,V0483,D0046,R038,2025-10-08T10:41:00,2025-10-08T14:22:00,95,Completed,25.8,W20251008
T08565,V0260,D0455,R008,2025-06-06T12:55:00,2025-06-06T17:23:00,75,Completed,16.8,W20250606
T08566,V0073,D0117,R032,2025-12-19T19:17:00,2025-12-19T21:33:00,75,Completed,33.1,W20251219
T08567,V0301,D0341,R054,2025-08-07T20:41:00,2025-08-08T00:45:00,95,Completed,23.4,W20250807
T08568,V0072,D0097,R080,2025-11-14T22:51:00,2025-11-15T02:25:00,75,Completed,21.0,W20251114
T08569,V0052,D0612,R010,2025-02-06T19:50:00,2025-02-06T20:46:00,75,Cancelled,80.4,W20250206
T08570,V0020,D0105,R099,2025-08-18T04:17:00,2025-08-18T05:58:00,55,Completed,32.7,W20250818
T08571,V0334,D0662,R045,2025-11-27T11:40:00,2025-11-27T15:46:00,70,Completed,17.1,W20251127
T08572,V0082,D0256,R036,2025-11-22T04:59:00,2025-11-22T09:38:00,75,Completed,16.1,W20251122
T08573,V0286,D0467,R054,2025-04-06T00:09:00,2025-04-06T01:29:00,95,Completed,71.2,W20250406
T08574,V0315,D0561,R034,2025-12-04T15:21:00,2025-12-04T19:52:00,70,Completed,15.5,W20251204
T08575,V0040,D0658,R096,2025-09-22T17:29:00,2025-09-22T21:12:00,95,Completed,25.6,W20250922
T08576,V0499,D0658,R055,2025-08-07T23:45:00,2025-08-08T00:46:00,55,Completed,54.1,W20250807
T08577,V0231,D0660,R061,2025-06-01T16:44:00,2025-06-01T20:07:00,75,Completed,22.2,W20250601
T08578,V0073,D0689,R038,2025-01-12T04:53:00,2025-01-12T09:18:00,95,Completed,21.5,W20250112
T08579,V0057,D0599,R100,2025-11-08T23:27:00,2025-11-09T03:44:00,75,Completed,17.5,W20251108
T08580,V0147,D0022,R043,2025-06-16T03:08:00,2025-06-16T04:43:00,65,Cancelled,41.1,W20250616
T08581,V0353,D0218,R046,2025-11-20T06:59:00,2025-11-20T10:38:00,70,Completed,19.2,W20251120
T08582,V0478,D0105,R081,2025-01-27T02:16:00,2025-01-27T03:16:00,55,Completed,55.0,W20250127
T08583,V0371,D0288,R034,2025-02-22T05:21:00,2025-02-22T08:50:00,70,Completed,20.1,W20250222
T08584,V0251,D0015,R001,2025-03-27T14:27:00,2025-03-27T17:45:00,85,Completed,25.8,W20250327
T08585,V0405,D0234,R026,2025-01-27T16:48:00,2025-01-27T18:59:00,70,Completed,32.1,W20250127
T08586,V0250,D0663,R082,2025-08-16T22:11:00,2025-08-17T00:12:00,75,Completed,37.2,W20250816
T08587,V0234,D0415,R041,2025-10-11T15:50:00,2025-10-11T18:25:00,65,Completed,25.2,W20251011
T08588,V0437,D0369,R013,2025-02-24T15:34:00,2025-02-24T19:28:00,65,Completed,16.7,W20250224
T08589,V0044,D0194,R007,2025-06-15T09:35:00,2025-06-15T14:29:00,70,Completed,14.3,W20250615
T08590,V0434,D0351,R027,2025-05-29T17:34:00,2025-05-29T21:24:00,85,Completed,22.2,W20250529
T08591,V0416,D0610,R042,2025-04-16T12:12:00,2025-04-16T13:54:00,75,Completed,44.1,W20250416
T08592,V0188,D0398,R019,2025-04-14T10:36:00,2025-04-14T15:26:00,55,Completed,11.4,W20250414
T08593,V0374,D0412,R036,2025-03-14T13:14:00,2025-03-14T15:22:00,75,Completed,35.2,W20250314
T08594,V0095,D0151,R024,2025-05-01T14:28:00,2025-05-01T17:16:00,55,Completed,19.6,W20250501
T08595,V0024,D0606,R087,2025-03-10T15:53:00,2025-03-10T19:19:00,55,Completed,16.0,W20250310
T08596,V0491,D0177,R097,2025-12-27T14:54:00,2025-12-27T17:21:00,65,Cancelled,26.5,W20251227
T08597,V0476,D0529,R074,2025-04-13T22:02:00,2025-04-13T22:51:00,95,Completed,116.3,W20250413
T08598,V0251,D0133,R100,2025-07-10T23:06:00,2025-07-11T00:28:00,75,Completed,54.9,W20250710
T08599,V0268,D0311,R047,2025-08-31T22:17:00,2025-08-31T23:54:00,55,Completed,34.0,W20250831
T08600,V0059,D0345,R088,2025-07-30T20:17:00,2025-07-30T22:00:00,95,Cancelled,55.3,W20250730
T08601,V0060,D0675,R035,2025-04-02T05:48:00,2025-04-02T07:03:00,95,Completed,76.0,W20250402
T08602,V0409,D0679,R054,2025-05-10T13:46:00,2025-05-10T17:15:00,95,Completed,27.3,W20250510
T08603,V0041,D0365,R025,2025-06-21T19:40:00,2025-06-21T22:22:00,75,Completed,27.8,W20250621
T08604,V0192,D0454,R010,2025-01-12T13:38:00,2025-01-12T16:02:00,75,Completed,31.2,W20250112
T08605,V0479,D0117,R041,2025-08-20T12:48:00,2025-08-20T16:31:00,65,Completed,17.5,W20250820
T08606,V0175,D0095,R046,2025-09-07T08:21:00,2025-09-07T09:26:00,70,Completed,64.6,W20250907
T08607,V0377,D0463,R027,2025-12-11T02:23:00,2025-12-11T05:26:00,85,Completed,27.9,W20251211
T08608,V0354,D0559,R053,2025-09-10T20:38:00,2025-09-11T00:00:00,55,Completed,16.3,W20250910
T08609,V0041,D0577,R010,2025-09-24T19:46:00,2025-09-24T21:00:00,75,Completed,60.8,W20250924
T08610,V0250,D0467,R024,2025-05-22T22:39:00,2025-05-22T23:50:00,55,Completed,46.5,W20250522
T08611,V0121,D0566,R013,2025-09-04T15:04:00,2025-09-04T18:37:00,65,Completed,18.3,W20250904
T08612,V0052,D0486,R007,2025-01-25T14:15:00,2025-01-25T15:26:00,70,Completed,59.2,W20250125
T08613,V0290,D0645,R012,2025-03-01T02:44:00,2025-03-01T06:58:00,95,Completed,22.4,W20250301
T08614,V0136,D0621,R059,2025-08-18T04:48:00,2025-08-18T05:54:00,75,Cancelled,68.2,W20250818
T08615,V0455,D0037,R041,2025-04-23T05:00:00,2025-04-23T07:32:00,65,Completed,25.7,W20250423
T08616,V0226,D0367,R027,2025-04-26T17:25:00,2025-04-26T21:48:00,85,Completed,19.4,W20250426
T08617,V0107,D0297,R074,2025-06-23T13:35:00,2025-06-23T14:53:00,95,Completed,73.1,W20250623
T08618,V0041,D0377,R033,2025-11-16T01:01:00,2025-11-16T05:27:00,85,Completed,19.2,W20251116
T08619,V0178,D0290,R005,2025-03-11T06:32:00,2025-03-11T10:49:00,65,Cancelled,15.2,W20250311
T08620,V0261,D0151,R049,2025-01-02T14:42:00,2025-01-02T18:00:00,85,Completed,25.8,W20250102
T08621,V0106,D0019,R095,2025-12-03T11:04:00,2025-12-03T14:33:00,85,Completed,24.4,W20251203
T08622,V0466,D0428,R049,2025-09-07T14:57:00,2025-09-07T17:46:00,85,Cancelled,30.2,W20250907
T08623,V0393,D0171,R054,2025-05-09T13:13:00,2025-05-09T14:53:00,95,Completed,57.0,W20250509
T08624,V0428,D0437,R089,2025-06-23T17:35:00,2025-06-23T21:13:00,85,Completed,23.4,W20250623
T08625,V0481,D0199,R083,2025-01-04T21:39:00,2025-01-04T23:05:00,75,Completed,52.3,W20250104
T08626,V0160,D0498,R021,2025-09-29T23:59:00,2025-09-30T01:20:00,75,Cancelled,55.6,W20250929
T08627,V0148,D0288,R049,2025-09-23T08:48:00,2025-09-23T13:06:00,85,Cancelled,19.8,W20250923
T08628,V0051,D0526,R079,2025-12-31T16:53:00,2025-12-31T18:57:00,70,Cancelled,33.9,W20251231
T08629,V0039,D0075,R085,2025-10-08T15:18:00,2025-10-08T16:10:00,55,Completed,63.5,W20251008
T08630,V0209,D0395,R072,2025-10-20T12:15:00,2025-10-20T16:09:00,75,Cancelled,19.2,W20251020
T08631,V0330,D0078,R012,2025-11-16T05:55:00,2025-11-16T08:58:00,95,Completed,31.1,W20251116
T08632,V0076,D0228,R034,2025-03-24T21:49:00,2025-03-24T23:05:00,70,Completed,55.3,W20250324
T08633,V0349,D0631,R035,2025-07-23T02:24:00,2025-07-23T05:33:00,95,Completed,30.2,W20250723
T08634,V0110,D0368,R082,2025-10-25T16:52:00,2025-10-25T18:36:00,75,Completed,43.3,W20251025
T08635,V0286,D0640,R081,2025-04-09T13:39:00,2025-04-09T14:54:00,55,Completed,44.0,W20250409
T08636,V0167,D0477,R003,2025-05-02T06:09:00,2025-05-02T10:07:00,85,Cancelled,21.4,W20250502
T08637,V0410,D0509,R016,2025-08-27T17:30:00,2025-08-27T20:48:00,65,Completed,19.7,W20250827
T08638,V0273,D0612,R099,2025-08-09T09:37:00,2025-08-09T11:17:00,55,Cancelled,33.0,W20250809
T08639,V0101,D0232,R005,2025-12-13T09:31:00,2025-12-13T11:22:00,65,Completed,35.1,W20251213
T08640,V0437,D0561,R066,2025-08-09T13:06:00,2025-08-09T16:22:00,85,Completed,26.0,W20250809
T08641,V0115,D0168,R061,2025-12-01T12:01:00,2025-12-01T16:52:00,75,Cancelled,15.5,W20251201
T08642,V0485,D0639,R019,2025-02-16T03:04:00,2025-02-16T06:08:00,55,Completed,17.9,W20250216
T08643,V0041,D0076,R083,2025-04-19T05:54:00,2025-04-19T10:11:00,75,Cancelled,17.5,W20250419
T08644,V0336,D0541,R038,2025-04-18T22:08:00,2025-04-19T02:08:00,95,Completed,23.8,W20250418
T08645,V0175,D0121,R032,2025-02-06T01:34:00,2025-02-06T05:55:00,75,Completed,17.2,W20250206
T08646,V0210,D0477,R082,2025-08-25T01:00:00,2025-08-25T04:55:00,75,Completed,19.1,W20250825
T08647,V0487,D0362,R098,2025-09-14T23:16:00,2025-09-15T02:44:00,75,Completed,21.6,W20250914
T08648,V0029,D0682,R005,2025-05-26T13:32:00,2025-05-26T15:29:00,65,Completed,33.3,W20250526
T08649,V0324,D0279,R039,2025-03-10T12:17:00,2025-03-10T15:07:00,55,Completed,19.4,W20250310
T08650,V0018,D0522,R100,2025-06-24T19:19:00,2025-06-24T23:01:00,75,Cancelled,20.3,W20250624
T08651,V0013,D0328,R088,2025-10-25T19:51:00,2025-10-26T00:25:00,95,Completed,20.8,W20251025
T08652,V0030,D0461,R027,2025-12-22T06:57:00,2025-12-22T09:31:00,85,Completed,33.1,W20251222
